"method","K","signal_prop","rho_est","power","fdp","rep"
"DPM",4,0.2,NA,0.910976226605969,0.00552181115405853,8
"ORBIT_P",4,0.2,-0.00178891360605645,0.954476479514416,0.0303186022610483,8
"DPM",5,0.2,NA,0.914516944865958,0.00385674931129477,8
"ORBIT_P",5,0.2,-0.0043239589771872,0.957005563985837,0.03420112302195,8
"DPM",6,0.2,NA,0.933232169954476,0.00485436893203883,8
"ORBIT_P",6,0.2,-2.5116847061752e-05,0.967627718765807,0.0415831663326653,8
"DPM",7,0.2,NA,0.942842690945878,0.00267522739432852,8
"ORBIT_P",7,0.2,-5.80460886231783e-06,0.973191704602934,0.043262058677275,8
"DPM",8,0.2,NA,0.934749620637329,0.00215982721382289,8
"ORBIT_P",8,0.2,0.00144976148538822,0.974203338391502,0.0460624071322437,8
"DPM",9,0.2,NA,0.943348507840162,0.000535905680600214,8
"ORBIT_P",9,0.2,0.00107170902908695,0.979767324228629,0.0387096774193548,8
"DPM",10,0.2,NA,0.951947395042994,0.000531067445565587,8
"ORBIT_P",10,0.2,0.00104681417177241,0.984319676277188,0.0413793103448276,8
"DPM",11,0.2,NA,0.961557916034396,0.000525762355415352,8
"ORBIT_P",11,0.2,0.00244260234538437,0.982802225594335,0.0390702274975272,8
"DPM",12,0.2,NA,0.962569549822964,0.000525210084033613,8
"ORBIT_P",12,0.2,0.00192738914286167,0.983813859382903,0.0395061728395062,8
"DPM",13,0.2,NA,0.96206373292868,0.000525486074619023,8
"ORBIT_P",13,0.2,0.00114663091968221,0.988366211431462,0.0416871015203531,8
"DPM",14,0.2,NA,0.957005563985837,0.000528262017960909,8
"ORBIT_P",14,0.2,0.00104121998461445,0.983308042488619,0.0385756676557863,8
"DPM",15,0.2,NA,0.95852301466869,0.000527426160337553,8
"ORBIT_P",15,0.2,0.00051097933796908,0.987860394537178,0.0417075564278705,8
"DPM",16,0.2,NA,0.961557916034396,0.000525762355415352,8
"ORBIT_P",16,0.2,0.00010547950881113,0.991906929691452,0.0434146341463415,8
"DPM",17,0.2,NA,0.963581183611533,0.000524658971668416,8
"ORBIT_P",17,0.2,8.21491852632312e-05,0.98937784522003,0.0463188688444661,8
"DPM",18,0.2,NA,0.96560445118867,0.000523560209424084,8
"ORBIT_P",18,0.2,0.00014924182184059,0.993930197268589,0.0386497064579256,8
"DPM",19,0.2,NA,0.965098634294385,0.000523834468308015,8
"ORBIT_P",19,0.2,0.000379547172710992,0.986848760748609,0.0379684418145957,8
"DPM",20,0.2,NA,0.96560445118867,0.000523560209424084,8
"ORBIT_P",20,0.2,6.61007498960827e-05,0.98583712696004,0.0375308641975309,8
"DPM",2,0.5,NA,0.877465630603706,0.0125560538116592,8
"ORBIT_P",2,0.5,-0.0219397980607817,0.908746762303248,0.0233404710920771,8
"DPM",3,0.5,NA,0.913528591352859,0.0082197707116591,8
"ORBIT_P",3,0.5,0.0029114089169166,0.946005180314804,0.0242498972461981,8
"DPM",4,0.5,NA,0.928272564255828,0.00533731853116994,8
"ORBIT_P",4,0.5,0.00230787381905416,0.962143853357243,0.0240501212611156,8
"DPM",5,0.5,NA,0.947997609085475,0.00397739166841114,8
"ORBIT_P",5,0.5,0.00523485430571709,0.973899183104204,0.0218130878527116,8
"DPM",6,0.5,NA,0.944211994421199,0.0018955349620893,8
"ORBIT_P",6,0.5,0.00384189456856235,0.97489539748954,0.0233532934131737,8
"DPM",7,0.5,NA,0.957959752938832,0.00145379023883697,8
"ORBIT_P",7,0.5,0.00376779793824027,0.983064355449293,0.022970297029703,8
"DPM",8,0.5,NA,0.954373381151624,0.00104275286757039,8
"ORBIT_P",8,0.5,0.00353598755267487,0.981470412432756,0.0237812128418549,8
"DPM",9,0.5,NA,0.955768081291094,0.000625,8
"ORBIT_P",9,0.5,0.00189851900447895,0.98465829846583,0.0246694296427867,8
"DPM",10,0.5,NA,0.958756724447101,0,8
"ORBIT_P",10,0.5,0.000581983562031705,0.985056784219964,0.0248520710059172,8
"DPM",11,0.5,NA,0.964335525004981,0,8
"ORBIT_P",11,0.5,0.000333736775467727,0.98744769874477,0.0253687315634218,8
"DPM",12,0.5,NA,0.962542339111377,0.000206953642384106,8
"ORBIT_P",12,0.5,0.000762417102443917,0.986650727236501,0.0242364532019704,8
"DPM",13,0.5,NA,0.966128710898585,0,8
"ORBIT_P",13,0.5,0.000375870761523562,0.99023709902371,0.0251078854452727,8
"DPM",14,0.5,NA,0.967722653915123,0,8
"ORBIT_P",14,0.5,0.000233346195151222,0.989838613269576,0.025500196155355,8
"DPM",15,0.5,NA,0.963140067742578,0,8
"ORBIT_P",15,0.5,-0.000308170094230682,0.990635584777844,0.0227987421383648,8
"DPM",16,0.5,NA,0.966925682406854,0,8
"ORBIT_P",16,0.5,-9.81471311758641e-05,0.99023709902371,0.0218460932887227,8
"DPM",17,0.5,NA,0.969715082685794,0,8
"ORBIT_P",17,0.5,-0.00049497618750182,0.992229527794381,0.0233379093939988,8
"DPM",18,0.5,NA,0.969914325562861,0,8
"ORBIT_P",18,0.5,-0.000714639997574334,0.990834827654911,0.0208702500492223,8
"DPM",19,0.5,NA,0.97489539748954,0,8
"ORBIT_P",19,0.5,-0.00074008165597036,0.992428770671449,0.0212222440558066,8
"DPM",20,0.5,NA,0.971109782825264,0,8
"ORBIT_P",20,0.5,-0.000984193630896303,0.993225742179717,0.0210133542812255,8
"DPM",2,0.05,NA,0.722567287784679,0.0141242937853107,9
"ORBIT_P",2,0.05,0.00131738938201533,0.768115942028985,0.031331592689295,9
"DPM",3,0.05,NA,0.772256728778468,0.00267379679144385,9
"ORBIT_P",3,0.05,-0.00122692363625032,0.84472049689441,0.0377358490566038,9
"DPM",4,0.05,NA,0.855072463768116,0.00481927710843374,9
"ORBIT_P",4,0.05,0.00459407194966284,0.894409937888199,0.0421286031042129,9
"DPM",5,0.05,NA,0.886128364389234,0.00233100233100233,9
"ORBIT_P",5,0.05,-2.26209642057048e-05,0.93167701863354,0.0506329113924051,9
"DPM",6,0.05,NA,0.898550724637681,0.00229885057471264,9
"ORBIT_P",6,0.05,-0.000803388361318252,0.952380952380952,0.0436590436590437,9
"DPM",7,0.05,NA,0.93167701863354,0.00442477876106195,9
"ORBIT_P",7,0.05,0.000566169249919176,0.968944099378882,0.0468431771894094,9
"DPM",8,0.05,NA,0.917184265010352,0,9
"ORBIT_P",8,0.05,-0.000899360802054243,0.958592132505176,0.0608519269776876,9
"DPM",9,0.05,NA,0.929606625258799,0,9
"ORBIT_P",9,0.05,-0.000712746513701594,0.960662525879917,0.0393374741200828,9
"DPM",10,0.05,NA,0.929606625258799,0,9
"ORBIT_P",10,0.05,0.000492871861566084,0.958592132505176,0.041407867494824,9
"DPM",11,0.05,NA,0.939958592132505,0,9
"ORBIT_P",11,0.05,-0.000714997096024125,0.971014492753623,0.0408997955010225,9
"DPM",12,0.05,NA,0.950310559006211,0,9
"ORBIT_P",12,0.05,0.000127213278516834,0.993788819875776,0.0476190476190476,9
"DPM",13,0.05,NA,0.944099378881988,0,9
"ORBIT_P",13,0.05,-3.9036370452582e-05,0.966873706004141,0.0390946502057613,9
"DPM",14,0.05,NA,0.937888198757764,0,9
"ORBIT_P",14,0.05,0.000236571285565703,0.973084886128364,0.0269151138716356,9
"DPM",15,0.05,NA,0.962732919254658,0,9
"ORBIT_P",15,0.05,0.000441584937430997,0.989648033126294,0.0343434343434343,9
"DPM",16,0.05,NA,0.950310559006211,0,9
"ORBIT_P",16,0.05,0.00105489465479833,0.987577639751553,0.0402414486921529,9
"DPM",17,0.05,NA,0.939958592132505,0,9
"ORBIT_P",17,0.05,0.000563999640730518,0.98343685300207,0.0306122448979592,9
"DPM",18,0.05,NA,0.954451345755694,0,9
"ORBIT_P",18,0.05,0.000551546539863262,0.98343685300207,0.0404040404040404,9
"DPM",19,0.05,NA,0.952380952380952,0,9
"ORBIT_P",19,0.05,0.000566751427770314,0.987577639751553,0.0440881763527054,9
"DPM",20,0.05,NA,0.960662525879917,0,9
"ORBIT_P",20,0.05,0.000814017500734258,0.987577639751553,0.0402414486921529,9
"DPM",2,0.1,NA,0.764589515331355,0.0152866242038217,9
"ORBIT_P",2,0.1,-0.00724120579138571,0.80811078140455,0.0466744457409568,9
"DPM",3,0.1,NA,0.837784371909001,0.0128205128205128,9
"ORBIT_P",3,0.1,-0.00227132407042681,0.898120672601385,0.040169133192389,9
"DPM",4,0.1,NA,0.877349159248269,0.00448933782267116,9
"ORBIT_P",4,0.1,-0.00252198025643683,0.924826904055391,0.0420081967213115,9
"DPM",5,0.1,NA,0.888229475766568,0.00222222222222222,9
"ORBIT_P",5,0.1,0.00252825154162457,0.944609297725025,0.044044044044044,9
"DPM",6,0.1,NA,0.917903066271019,0.00322234156820623,9
"ORBIT_P",6,0.1,0.0011531514070681,0.96538081107814,0.0459433040078201,9
"DPM",7,0.1,NA,0.923837784371909,0.00426439232409382,9
"ORBIT_P",7,0.1,0.000249805882843414,0.962413452027695,0.0470127326150832,9
"DPM",8,0.1,NA,0.935707220573689,0.00210970464135021,9
"ORBIT_P",8,0.1,-0.000208880773301012,0.969337289812067,0.049466537342386,9
"DPM",9,0.1,NA,0.94164193867458,0.00209643605870021,9
"ORBIT_P",9,0.1,-0.000284268066077233,0.973293768545994,0.0428015564202335,9
"DPM",10,0.1,NA,0.945598417408506,0.00208768267223382,9
"ORBIT_P",10,0.1,-0.000265730205281069,0.977250247279921,0.0417070805043647,9
"DPM",11,0.1,NA,0.949554896142433,0.00207900207900208,9
"ORBIT_P",11,0.1,-0.00111944934057051,0.978239366963403,0.0388726919339164,9
"DPM",12,0.1,NA,0.957467853610287,0.00206185567010309,9
"ORBIT_P",12,0.1,-0.00120829866589247,0.985163204747775,0.0395371263259402,9
"DPM",13,0.1,NA,0.95351137487636,0.00103626943005181,9
"ORBIT_P",13,0.1,-0.000844843133984854,0.986152324431256,0.0486641221374046,9
"DPM",14,0.1,NA,0.958456973293769,0,9
"ORBIT_P",14,0.1,-0.000294722564134018,0.979228486646884,0.0499040307101727,9
"DPM",15,0.1,NA,0.962413452027695,0,9
"ORBIT_P",15,0.1,0.000280209979824785,0.98813056379822,0.0421860019175455,9
"DPM",16,0.1,NA,0.961424332344214,0,9
"ORBIT_P",16,0.1,-0.000266303697010924,0.99406528189911,0.0482954545454545,9
"DPM",17,0.1,NA,0.962413452027695,0,9
"ORBIT_P",17,0.1,-0.000192150461289097,0.987141444114738,0.0440613026819923,9
"DPM",18,0.1,NA,0.962413452027695,0,9
"ORBIT_P",18,0.1,-0.000179075496635734,0.986152324431256,0.0431861804222649,9
"DPM",19,0.1,NA,0.950544015825915,0,9
"ORBIT_P",19,0.1,-2.30148170409728e-05,0.980217606330366,0.048030739673391,9
"DPM",20,0.1,NA,0.973293768545994,0,9
"ORBIT_P",20,0.1,4.47680809401314e-05,0.990108803165183,0.0484790874524715,9
"DPM",2,0.2,NA,0.808253648716658,0.0207317073170732,9
"ORBIT_P",2,0.2,0.0222127163455767,0.840463009562154,0.0402298850574713,9
"DPM",3,0.2,NA,0.874182184197282,0.0136286201022147,9
"ORBIT_P",3,0.2,0.0144527274302253,0.917463512833417,0.0354497354497354,9
"DPM",4,0.2,NA,0.910920986411676,0.00494777350192413,9
"ORBIT_P",4,0.2,0.00827204246791715,0.94816305988928,0.0358239508700102,9
"DPM",5,0.2,NA,0.923502767991948,0.00325909831613254,9
"ORBIT_P",5,0.2,0.00659600670471337,0.955712128837443,0.0301327885597549,9
"DPM",6,0.2,NA,0.922496225465526,0.00108991825613079,9
"ORBIT_P",6,0.2,0.0057118661997389,0.954202315047811,0.0316649642492339,9
"DPM",7,0.2,NA,0.932561650729743,0.000539374325782093,9
"ORBIT_P",7,0.2,0.00257076768966394,0.971816809260191,0.0340170085042521,9
"DPM",8,0.2,NA,0.945646703573226,0.000531914893617021,9
"ORBIT_P",8,0.2,0.00104147890065495,0.973326623049824,0.033966033966034,9
"DPM",9,0.2,NA,0.945143432310015,0,9
"ORBIT_P",9,0.2,0.000548869136539798,0.973326623049824,0.0325162581290645,9
"DPM",10,0.2,NA,0.951685958731756,0,9
"ORBIT_P",10,0.2,-2.23982074703197e-05,0.98288877705083,0.0365071534287124,9
"DPM",11,0.2,NA,0.957725213890287,0,9
"ORBIT_P",11,0.2,-5.41196000554588e-05,0.983392048314041,0.0398034398034398,9
"DPM",12,0.2,NA,0.958731756416709,0,9
"ORBIT_P",12,0.2,0.000198867423629303,0.987418218419728,0.0377636096125552,9
"DPM",13,0.2,NA,0.962757926522396,0,9
"ORBIT_P",13,0.2,0.000220995948450277,0.987921489682939,0.0330049261083744,9
"DPM",14,0.2,NA,0.95973829894313,0,9
"ORBIT_P",14,0.2,0.000241772928612711,0.985908404630096,0.0344997535731888,9
"DPM",15,0.2,NA,0.962757926522396,0,9
"ORBIT_P",15,0.2,0.000497637236498383,0.989934574735783,0.0362567368936796,9
"DPM",16,0.2,NA,0.963764469048817,0,9
"ORBIT_P",16,0.2,0.000870334313016329,0.986914947156517,0.0401370533529124,9
"DPM",17,0.2,NA,0.963764469048817,0,9
"ORBIT_P",17,0.2,0.00072602128691618,0.987921489682939,0.04150390625,9
"DPM",18,0.2,NA,0.967790639154504,0,9
"ORBIT_P",18,0.2,0.000680698981576027,0.989431303472572,0.0409756097560976,9
"DPM",19,0.2,NA,0.969300452944137,0,9
"ORBIT_P",19,0.2,0.00101891848067276,0.989431303472572,0.0442391832766164,9
"DPM",20,0.2,NA,0.96527428283845,0,9
"ORBIT_P",20,0.2,0.000933158694514738,0.989431303472572,0.038160469667319,9
"DPM",2,0.5,NA,0.872630331753555,0.0120724346076459,9
"ORBIT_P",2,0.5,0.0100873099273507,0.905805687203792,0.0221701129823065,9
"DPM",3,0.5,NA,0.912914691943128,0.00602021070737476,9
"ORBIT_P",3,0.5,-0.002275547184034,0.950039494470774,0.0245336577453366,9
"DPM",4,0.5,NA,0.928712480252765,0.00360169491525424,9
"ORBIT_P",4,0.5,-0.0057425341789128,0.964454976303318,0.0233953209358128,9
"DPM",5,0.5,NA,0.941745655608215,0.00292703324273469,9
"ORBIT_P",5,0.5,-0.00411917217420519,0.968206951026856,0.0236957387495022,9
"DPM",6,0.5,NA,0.946287519747235,0.00229023526962315,9
"ORBIT_P",6,0.5,-0.00510232390896406,0.974723538704581,0.0243131053567899,9
"DPM",7,0.5,NA,0.953593996840442,0.00247882668870068,9
"ORBIT_P",7,0.5,-0.00326662063839214,0.981437598736177,0.0226155358898722,9
"DPM",8,0.5,NA,0.95675355450237,0.00144270403957131,9
"ORBIT_P",8,0.5,-0.00221612143786391,0.983609794628752,0.020066889632107,9
"DPM",9,0.5,NA,0.957543443917852,0.00082423243354626,9
"ORBIT_P",9,0.5,-0.0026673760348297,0.984597156398104,0.021585557299843,9
"DPM",10,0.5,NA,0.959715639810427,0.000411353352529823,9
"ORBIT_P",10,0.5,-0.0038104993912805,0.988151658767773,0.0211267605633803,9
"DPM",11,0.5,NA,0.96544233807267,0.000204498977505112,9
"ORBIT_P",11,0.5,-0.00327020577606537,0.987559241706161,0.0211391661773341,9
"DPM",12,0.5,NA,0.963467614533965,0.000204918032786885,9
"ORBIT_P",12,0.5,-0.00323410328140204,0.988151658767773,0.0201683963187781,9
"DPM",13,0.5,NA,0.967022116903633,0.000204164965291956,9
"ORBIT_P",13,0.5,-0.00240272885549312,0.992496050552923,0.0210362290611609,9
"DPM",14,0.5,NA,0.967614533965245,0.0002040399918384,9
"ORBIT_P",14,0.5,-0.0020213115761826,0.990521327014218,0.0212682926829268,9
"DPM",15,0.5,NA,0.96998420221169,0.000203541624262162,9
"ORBIT_P",15,0.5,-0.00193305256401296,0.992496050552923,0.0221789883268483,9
"DPM",16,0.5,NA,0.968404423380727,0.000203873598369011,9
"ORBIT_P",16,0.5,-0.00218984433415172,0.990323854660348,0.0197419859265051,9
"DPM",17,0.5,NA,0.965837282780411,0.000204415372035977,9
"ORBIT_P",17,0.5,-0.00235917140126546,0.990916271721959,0.0187719984356668,9
"DPM",18,0.5,NA,0.970379146919431,0,9
"ORBIT_P",18,0.5,-0.0023998340824851,0.991903633491311,0.0200936402653141,9
"DPM",19,0.5,NA,0.971761453396525,0,9
"ORBIT_P",19,0.5,-0.0023690290507449,0.992298578199052,0.0218026085263773,9
"DPM",20,0.5,NA,0.971958925750395,0,9
"ORBIT_P",20,0.5,-0.00178528836220749,0.992890995260663,0.0231202642315912,9
"DPM",2,0.05,NA,0.676528599605523,0.0255681818181818,10
"ORBIT_P",2,0.05,0.00847664011635683,0.743589743589744,0.0431472081218274,10
"DPM",3,0.05,NA,0.830374753451677,0.0117370892018779,10
"ORBIT_P",3,0.05,0.00249186674840347,0.877712031558185,0.0450643776824034,10
"DPM",4,0.05,NA,0.877712031558185,0.0089086859688196,10
"ORBIT_P",4,0.05,0.00179264777699678,0.923076923076923,0.048780487804878,10
"DPM",5,0.05,NA,0.907297830374753,0.00432900432900433,10
"ORBIT_P",5,0.05,0.000751363044494712,0.946745562130177,0.0476190476190476,10
"DPM",6,0.05,NA,0.897435897435897,0.00437636761487965,10
"ORBIT_P",6,0.05,1.24174227406435e-06,0.948717948717949,0.0399201596806387,10
"DPM",7,0.05,NA,0.895463510848126,0.0043859649122807,10
"ORBIT_P",7,0.05,0.000414636583591887,0.944773175542406,0.0400801603206413,10
"DPM",8,0.05,NA,0.93491124260355,0.00210526315789474,10
"ORBIT_P",8,0.05,0.000515936231343997,0.968441814595661,0.0447470817120623,10
"DPM",9,0.05,NA,0.91715976331361,0,10
"ORBIT_P",9,0.05,5.69043881087702e-05,0.970414201183432,0.0664136622390892,10
"DPM",10,0.05,NA,0.936883629191322,0.00210084033613445,10
"ORBIT_P",10,0.05,-0.000887802219805164,0.972386587771203,0.0645161290322581,10
"DPM",11,0.05,NA,0.960552268244576,0.00204918032786885,10
"ORBIT_P",11,0.05,0.000369622097764105,0.98422090729783,0.0477099236641221,10
"DPM",12,0.05,NA,0.938856015779093,0.00209643605870021,10
"ORBIT_P",12,0.05,0.000139907552632487,0.982248520710059,0.0550284629981025,10
"DPM",13,0.05,NA,0.962524654832347,0.00204498977505112,10
"ORBIT_P",13,0.05,-0.000205713966257759,0.986193293885602,0.0512333965844402,10
"DPM",14,0.05,NA,0.948717948717949,0.0020746887966805,10
"ORBIT_P",14,0.05,-0.000848906330311273,0.980276134122288,0.0515267175572519,10
"DPM",15,0.05,NA,0.962524654832347,0,10
"ORBIT_P",15,0.05,-0.000774952661653768,0.990138067061144,0.0510396975425331,10
"DPM",16,0.05,NA,0.958579881656805,0,10
"ORBIT_P",16,0.05,-0.000705694979582356,0.982248520710059,0.0478011472275335,10
"DPM",17,0.05,NA,0.946745562130177,0,10
"ORBIT_P",17,0.05,-0.000768858947635497,0.982248520710059,0.0423076923076923,10
"DPM",18,0.05,NA,0.960552268244576,0,10
"ORBIT_P",18,0.05,-0.000818913693660109,0.98422090729783,0.0291828793774319,10
"DPM",19,0.05,NA,0.956607495069034,0,10
"ORBIT_P",19,0.05,-0.000959961964837408,0.992110453648915,0.0345489443378119,10
"DPM",20,0.05,NA,0.954635108481262,0,10
"ORBIT_P",20,0.05,-0.000749454699905739,0.994082840236686,0.0436432637571157,10
"DPM",2,0.1,NA,0.78702807357212,0.0228365384615385,10
"ORBIT_P",2,0.1,-0.00995636011783005,0.822846079380445,0.0318906605922551,10
"DPM",3,0.1,NA,0.868344627299129,0.00774336283185841,10
"ORBIT_P",3,0.1,-0.0102521902724412,0.91190706679574,0.0298661174047374,10
"DPM",4,0.1,NA,0.879961277831559,0.00764192139737991,10
"ORBIT_P",4,0.1,-0.0065745965019194,0.921587608906099,0.0412890231621349,10
"DPM",5,0.1,NA,0.899322362052275,0.00428724544480171,10
"ORBIT_P",5,0.1,-0.00210278892583301,0.939980638915779,0.039564787339268,10
"DPM",6,0.1,NA,0.887705711519845,0.00108932461873638,10
"ORBIT_P",6,0.1,-0.00267421456342205,0.948693126815102,0.0401567091087169,10
"DPM",7,0.1,NA,0.918683446272991,0,10
"ORBIT_P",7,0.1,-0.00214160038861207,0.966118102613746,0.0413064361191162,10
"DPM",8,0.1,NA,0.939980638915779,0,10
"ORBIT_P",8,0.1,-0.00105438571171965,0.964181994191675,0.0330097087378641,10
"DPM",9,0.1,NA,0.924491771539206,0,10
"ORBIT_P",9,0.1,-0.000101907236239523,0.968054211035818,0.0356798457087753,10
"DPM",10,0.1,NA,0.942884801548887,0,10
"ORBIT_P",10,0.1,-0.00142728632197885,0.97676669893514,0.0362941738299905,10
"DPM",11,0.1,NA,0.956437560503388,0,10
"ORBIT_P",11,0.1,-0.000304205433017664,0.980638915779284,0.0324737344794651,10
"DPM",12,0.1,NA,0.944820909970958,0.00102354145342886,10
"ORBIT_P",12,0.1,-0.000515075527528407,0.96999031945789,0.0365384615384615,10
"DPM",13,0.1,NA,0.950629235237173,0.00101729399796541,10
"ORBIT_P",13,0.1,-0.000383756705556408,0.982575024201355,0.037914691943128,10
"DPM",14,0.1,NA,0.959341723136496,0.00100806451612903,10
"ORBIT_P",14,0.1,-0.000887548214032645,0.987415295256534,0.0395480225988701,10
"DPM",15,0.1,NA,0.955469506292352,0,10
"ORBIT_P",15,0.1,-0.000743094786883693,0.98838334946757,0.0386064030131827,10
"DPM",16,0.1,NA,0.961277831558567,0,10
"ORBIT_P",16,0.1,0.00016373361398922,0.980638915779284,0.038899430740038,10
"DPM",17,0.1,NA,0.95837366892546,0,10
"ORBIT_P",17,0.1,-0.000261955693380444,0.982575024201355,0.0415486307837583,10
"DPM",18,0.1,NA,0.966118102613746,0,10
"ORBIT_P",18,0.1,-0.000626833138233233,0.991287512100678,0.0384976525821596,10
"DPM",19,0.1,NA,0.94675701839303,0,10
"ORBIT_P",19,0.1,-0.00112825226244382,0.980638915779284,0.0333969465648855,10
"DPM",20,0.1,NA,0.964181994191675,0,10
"ORBIT_P",20,0.1,-0.000452885723633795,0.990319457889642,0.0394366197183099,10
"DPM",2,0.2,NA,0.810274669379451,0.0208973570989551,10
"ORBIT_P",2,0.2,0.0168780463792712,0.846388606307223,0.0348027842227378,10
"DPM",3,0.2,NA,0.877416073245168,0.0131578947368421,10
"ORBIT_P",3,0.2,0.013465868988636,0.908952187182096,0.035097192224622,10
"DPM",4,0.2,NA,0.902848423194303,0.00782560089435439,10
"ORBIT_P",4,0.2,0.00513479479304147,0.937436419125127,0.0360878661087866,10
"DPM",5,0.2,NA,0.925737538148525,0.00492072170585019,10
"ORBIT_P",5,0.2,0.00226945692422043,0.953713123092574,0.0345005149330587,10
"DPM",6,0.2,NA,0.935401831129196,0.0032520325203252,10
"ORBIT_P",6,0.2,0.0029795715216202,0.963886063072228,0.0361139369277721,10
"DPM",7,0.2,NA,0.939979654120041,0.00108108108108108,10
"ORBIT_P",7,0.2,0.00259173278329704,0.977110885045778,0.0399800099950025,10
"DPM",8,0.2,NA,0.95116988809766,0.00106837606837607,10
"ORBIT_P",8,0.2,0.00384430688633054,0.979654120040692,0.0389221556886228,10
"DPM",9,0.2,NA,0.94557477110885,0.00161117078410311,10
"ORBIT_P",9,0.2,0.0042700979248928,0.983723296032553,0.0387673956262425,10
"DPM",10,0.2,NA,0.93794506612411,0.00162425554953979,10
"ORBIT_P",10,0.2,0.00226646738580709,0.972533062054934,0.0391959798994975,10
"DPM",11,0.2,NA,0.95116988809766,0.000534473543559594,10
"ORBIT_P",11,0.2,0.00239750868181766,0.984740590030519,0.0453648915187377,10
"DPM",12,0.2,NA,0.956256358087487,0,10
"ORBIT_P",12,0.2,0.00266539010296862,0.980162767039674,0.0450941526263627,10
"DPM",13,0.2,NA,0.95676500508647,0,10
"ORBIT_P",13,0.2,0.0022796677371815,0.981688708036623,0.0454995054401583,10
"DPM",14,0.2,NA,0.958290946083418,0,10
"ORBIT_P",14,0.2,0.0013421180839478,0.98677517802645,0.0476190476190476,10
"DPM",15,0.2,NA,0.964903357070193,0,10
"ORBIT_P",15,0.2,0.000643172976325265,0.989318413021363,0.0479686735193343,10
"DPM",16,0.2,NA,0.963377416073245,0,10
"ORBIT_P",16,0.2,0.000699331603479878,0.988301119023398,0.0452088452088452,10
"DPM",17,0.2,NA,0.967446592065107,0,10
"ORBIT_P",17,0.2,0.000890377401834684,0.995930824008138,0.0444119082479258,10
"DPM",18,0.2,NA,0.969481180061038,0,10
"ORBIT_P",18,0.2,0.00126756357897047,0.992370295015259,0.044564152791381,10
"DPM",19,0.2,NA,0.965412004069176,0,10
"ORBIT_P",19,0.2,0.00160570105098705,0.990844354018311,0.0465002447381302,10
"DPM",20,0.2,NA,0.965412004069176,0,10
"ORBIT_P",20,0.2,0.00172521167805784,0.987792472024415,0.0428782651552489,10
"DPM",2,0.5,NA,0.874020494273659,0.0133817192107054,10
"ORBIT_P",2,0.5,-0.0074450924249396,0.906369298774362,0.0250702398962611,10
"DPM",3,0.5,NA,0.905967450271248,0.00988142292490119,10
"ORBIT_P",3,0.5,0.00356150175312896,0.940124573035965,0.0250052094186289,10
"DPM",4,0.5,NA,0.934498693992365,0.00470789642627862,10
"ORBIT_P",4,0.5,0.00808403966243581,0.96102069519791,0.0244748113399959,10
"DPM",5,0.5,NA,0.942535664054651,0.00191489361702128,10
"ORBIT_P",5,0.5,0.000203173287979511,0.970062286517983,0.0238576627577841,10
"DPM",6,0.5,NA,0.947357846092023,0.00148242270224481,10
